Reading 1, 
-1.67325,0.0604002
-1.67831,0.0604002
-1.68806,0.0604002
-1.69276,0.0604001
-1.69733,0.0604001
-1.70177,0.0604001
-1.70606,0.0604001
-1.71408,0.0604001
-1.71798,0.0604001
-1.72188,0.0604001
-1.72577,0.0604001
-1.73335,0.0604004
-1.73699,0.0604004
-1.74049,0.0604004
-1.74383,0.0604004
-1.74996,0.0604004
-1.75273,0.0604004
-1.75531,0.0604004
-1.75985,0.0604004
-1.76181,0.0604007
-1.76357,0.0604007
-1.76512,0.0604007
-1.76647,0.0604007
-1.76855,0.0604004
-1.76929,0.0604004
-1.76985,0.0604004
-1.77023,0.0604004
-1.77053,0.0604004
-1.77047,0.0604004
-1.77028,0.0604001
-1.76997,0.0604001
-1.76905,0.0604001
-1.76846,0.0603998
-1.76779,0.0603998
-1.76706,0.0603998
-1.76631,0.0603999
-1.76513,0.0604
-1.76474,0.0604003
-1.76446,0.0604003
-1.76426,0.0604003
-1.76414,0.0604003
-1.76403,0.0604004
-1.764,0.0604004
-1.764,0.0604008
-1.76399,0.0604008
-1.76393,0.0604008
-1.76389,0.0604008
-1.76383,0.0604008
-1.76375,0.0604008
-1.7635,0.0604008
-1.76333,0.0604008
-1.76313,0.0604008
-1.7629,0.0604011
-1.76264,0.0604011
-1.76201,0.0604011
-1.76166,0.0604011
-1.76128,0.0604011
-1.76087,0.0604011
-1.76005,0.0604007
-1.75966,0.0604007
-1.75929,0.0604006
-1.75895,0.0604006
-1.75836,0.0604005
-1.75811,0.0604005
-1.7579,0.0604005
-1.75773,0.0604004
-1.7575,0.0604003
-1.75745,0.0604003
-1.75741,0.0604002
-1.75725,0.0604002
-1.75534,0.0604002
-1.75194,0.0604005
-1.74764,0.0604005
-1.74336,0.0604005
-1.73504,0.0604005
-1.73092,0.0604005
-1.72588,0.0604005
-1.71925,0.0604005
-1.70571,0.0604005
-1.69972,0.0604005
-1.69413,0.0604005
-1.68888,0.0604006
-1.67965,0.0604006
-1.67581,0.0604007
-1.67249,0.0604007
-1.66966,0.0604007
-1.6654,0.0604007
-1.66393,0.0604008
-1.66286,0.0604008
-1.66216,0.0604008
-1.66176,0.0604006
-1.66203,0.0604006
-1.66262,0.0604006
-1.66355,0.0604006
-1.66639,0.0604007
-1.66825,0.0604008
-1.67036,0.0604008
-1.67271,0.0604005
-1.67412,0.0604005
-1.67335,0.0604004
-1.673,0.0604004
-1.66953,0.0604
-1.66657,0.0604
-1.66424,0.0604
-1.66257,0.0604003
-1.6611,0.0604003
-1.66113,0.0604005
-1.66158,0.0604005
-1.66244,0.0604005
-1.66512,0.0604007
-1.66687,0.0604007
-1.66883,0.0604007
-1.67098,0.0604007
-1.67574,0.060401
-1.67832,0.0604009
-1.68005,0.0604009
-1.67929,0.0604008
-1.67889,0.0604008
-1.67878,0.0604008
-1.67892,0.0604008
-1.6793,0.0604008
-1.68074,0.0604008
-1.68177,0.0604008
-1.68299,0.0604008
-1.68593,0.0604008
-1.68758,0.0604005
-1.68932,0.0604005
-1.69114,0.0604005
-1.69487,0.0604006
-1.69672,0.0604003
-1.69854,0.0604003
-1.7021,0.0604
-1.70383,0.0604
-1.70552,0.0604
-1.70728,0.0604001
-1.71152,0.0604002
-1.714,0.0604002
-1.71665,0.0604005
-1.72227,0.0604007
-1.72518,0.0604007
-1.72811,0.0604007
-1.73399,0.0604008
-1.73691,0.0604011
-1.73982,0.0604011
-1.74174,0.0604008
-1.74095,0.0604009
-1.7404,0.0604009
-1.74007,0.0604009
-1.73997,0.0604009
-1.74018,0.0604008
-1.74056,0.0604008
-1.7411,0.0604008
-1.74258,0.0604008
-1.74352,0.0604007
-1.74457,0.0604007
-1.74574,0.0604007
-1.74837,0.0604007
-1.74982,0.0604003
-1.75136,0.0604003
-1.75299,0.0604002
-1.75649,0.0604002
-1.75834,0.0604001
-1.76025,0.0604001
-1.76219,0.0603997
-1.7642,0.0604
-1.76861,0.0604
-1.77098,0.0604003
-1.77341,0.0604003
-1.77583,0.0604003
-1.7805,0.0604006
-1.78271,0.0604006
-1.7848,0.0604006
-1.78675,0.0604006
-1.7902,0.0604009
-1.79171,0.0604009
-1.79306,0.0604009
-1.79425,0.0604009
-1.79526,0.0604009
-1.79682,0.0604012
-1.79739,0.0604012
-1.79776,0.0604012
-1.79756,0.0604012
-1.79697,0.0604009
-1.79608,0.060401
-1.79493,0.060401
-1.79353,0.0604011
-1.79008,0.0604008
-1.78808,0.0604008
-1.78592,0.0604006
-1.78362,0.0604006
-1.77907,0.0604007
-1.77702,0.0604008
-1.77515,0.0604006
-1.77348,0.0604006
-1.77079,0.0604007
-1.76975,0.0604007
-1.7689,0.0604008
-1.76765,0.0604008
-1.76623,0.0604008
-1.76305,0.0604008
-1.75918,0.0604007
-1.75246,0.0604006
-1.74953,0.0604006
-1.74687,0.0604006
-1.7445,0.0604008
-1.74066,0.0604007
-1.73816,0.0604006
-1.73406,0.0604005
-1.72949,0.0604007
-1.722,0.0604006
-1.71901,0.0604009
-1.71649,0.0604008
-1.71343,0.0604008
-1.70394,0.0604007
-1.69964,0.060401
-1.69595,0.0604009
-1.68924,0.0604008
-1.68425,0.0604008
-1.67894,0.0604008
-1.67433,0.0604008
-1.67037,0.0604008
-1.66421,0.0604008
-1.66196,0.0604008
-1.6602,0.0604008
-1.65888,0.0604008
-1.65796,0.0604008
-1.65629,0.0604005
-1.65362,0.0604005
-1.65051,0.0604006
-1.64797,0.0604006
-1.64431,0.0604004
-1.6431,0.0604005
-1.64132,0.0604002
-1.63809,0.0604003
-1.63458,0.0604001
-1.62586,0.0604001
-1.62097,0.0604003
-1.6172,0.0604003
-1.61439,0.0604003
-1.61239,0.0604004
-1.61118,0.0604004
-1.61109,0.0604006
-1.61217,0.0604006
-1.61395,0.0604006
-1.6164,0.0604006
-1.61945,0.0604007
-1.62714,0.0604007
-1.63169,0.0604007
-1.63665,0.0604007
-1.64198,0.0604007
-1.64762,0.0604007
-1.65972,0.0604006
-1.6661,0.0604006
-1.67267,0.0604005
-1.67938,0.0604005
-1.69321,0.0604003
-1.69926,0.0604
-1.70341,0.0604002
-1.70689,0.0604001
-1.71088,0.0604
-1.7115,0.0604
-1.71262,0.0604003
-1.71414,0.0604003
-1.71798,0.0604002
-1.7202,0.0604002
-1.72158,0.0604001
-1.7212,0.0604001
-1.71957,0.0604001
-1.71936,0.0604001
-1.71951,0.0604001
-1.71998,0.0604001
-1.72185,0.0604002
-1.72323,0.0604002
-1.72488,0.0604003
-1.72678,0.0604003
-1.73129,0.0604
-1.73387,0.0604001
-1.73666,0.0604001
-1.73966,0.0604001
-1.74284,0.0604002
-1.74857,0.0604
-1.74808,0.0604
-1.74494,0.0604
-1.74144,0.0604
-1.73867,0.0604
-1.73519,0.0604
-1.73441,0.0604
-1.73423,0.0604
-1.73461,0.0604001
-1.73694,0.0604001
-1.73883,0.0604001
-1.74117,0.0604001
-1.74393,0.0604002
-1.74707,0.0604002
-1.75432,0.0604002
-1.75837,0.0604002
-1.76267,0.0604002
-1.76718,0.0604002
-1.77668,0.0604001
-1.78161,0.0604001
-1.78662,0.0604001
-1.79166,0.0604
-1.80175,0.0604003
-1.80671,0.0604003
-1.81152,0.0604002
-1.81616,0.0604002
-1.82097,0.0604001
-1.82149,0.0604
-1.82226,0.0604
-1.82327,0.0604
-1.8258,0.0604
-1.82722,0.0604
-1.82865,0.0604003
-1.8315,0.0604003
-1.83287,0.0604003
-1.83415,0.0604003
-1.83534,0.0604003
-1.83642,0.0604003
-1.8382,0.0604003
-1.83885,0.0604003
-1.83931,0.0604003
-1.83959,0.0604
-1.83969,0.0604001
-1.83962,0.0604001
-1.83945,0.0604002
-1.83915,0.0603999
-1.83809,0.0603999
-1.83518,0.0603999
-1.83164,0.0604
-1.82857,0.0604
-1.82374,0.0604001
-1.82196,0.0604001
-1.82058,0.0604001
-1.81958,0.0604001
-1.81893,0.0604001
-1.81862,0.0604002
-1.81888,0.0604002
-1.8194,0.0604002
-1.82014,0.0604002
-1.82219,0.0604005
-1.82346,0.0604005
-1.82485,0.0604005
-1.82634,0.0604005
-1.82956,0.0604005
-1.83124,0.0604004
-1.83294,0.0604004
-1.83635,0.0604004
-1.83703,0.0604
-1.83578,0.0604
-1.83379,0.0603999
-1.83081,0.0603999
-1.82981,0.0604001
-1.82914,0.0603998
-1.82774,0.0603997
-1.82095,0.0604
-1.81784,0.0604
-1.81525,0.0604
-1.81317,0.0604
-1.81034,0.0604002
-1.80954,0.0604002
-1.80909,0.0604002
-1.80895,0.0604002
-1.80951,0.0604002
-1.81014,0.0604005
-1.81097,0.0604005
-1.81198,0.0604005
-1.81446,0.0604005
-1.81587,0.0604005
-1.81737,0.0604005
-1.81894,0.0604005
-1.82228,0.0604005
-1.82401,0.0604005
-1.82573,0.0604005
-1.82917,0.0604005
-1.83085,0.0604006
-1.83248,0.0604006
-1.83403,0.0604006
-1.83303,0.0604004
-1.83076,0.0604004
-1.82877,0.0604004
-1.82703,0.0604001
-1.82423,0.0604001
-1.82312,0.0603999
-1.82214,0.0603999
-1.82136,0.0603999
-1.82082,0.0604
-1.82108,0.0604004
-1.82162,0.0604004
-1.82241,0.0604004
-1.82461,0.0604005
-1.82595,0.0604005
-1.82742,0.0604005
-1.829,0.0604005
-1.83236,0.0604005
-1.83414,0.0604005
-1.83596,0.0604008
-1.83967,0.0604009
-1.84154,0.0604009
-1.8434,0.0604008
-1.84526,0.0604008
-1.84894,0.0604008
-1.85075,0.0604005
-1.85255,0.0604005
-1.85607,0.0604005
-1.8578,0.0604004
-1.8595,0.0604004
-1.86116,0.0604004
-1.86441,0.0604004
-1.86598,0.0604002
-1.86752,0.0603999
-1.86904,0.0603999
-1.87055,0.0603998
-1.87104,0.0603998
-1.86737,0.0604001
-1.86554,0.0604
-1.86406,0.0604
-1.86292,0.0604003
-1.86146,0.0604002
-1.86108,0.0604002
-1.86088,0.0604005
-1.86084,0.0604005
-1.86121,0.0604005
-1.86156,0.0604008
-1.86199,0.0604008
-1.86249,0.0604008
-1.8637,0.0604007
-1.86436,0.0604007
-1.86503,0.060401
-1.86571,0.060401
-1.8671,0.060401
-1.8678,0.060401
-1.86849,0.0604011
-1.86914,0.0604011
-1.86976,0.0604011
-1.87036,0.0604011
-1.87147,0.0604011
-1.87195,0.0604011
-1.87236,0.0604008
-1.87169,0.0604008
-1.86904,0.0604008
-1.8624,0.0604006
-1.85946,0.0604006
-1.85677,0.0604006
-1.85433,0.0604004
-1.85214,0.0604004
-1.85021,0.0604004
-1.84855,0.0604001
-1.84715,0.0604001
-1.846,0.0604002
-1.84509,0.0603999
-1.84441,0.0603999
-1.844,0.0603999
-1.84393,0.0604
-1.84482,0.0604001
-1.84572,0.0604004
-1.84684,0.0604005
-1.84816,0.0604005
-1.85122,0.0604006
-1.85293,0.0604006
-1.85473,0.0604006
-1.85659,0.0604009
-1.86045,0.060401
-1.86242,0.060401
-1.86439,0.060401
-1.8683,0.060401
-1.8683,0.060401
-1.87212,0.060401
-1.87397,0.060401
-1.87577,0.060401
-1.87927,0.060401
-1.88098,0.060401
-1.88266,0.060401
-1.88431,0.060401
-1.88752,0.0604009
-1.88908,0.0604009
-1.89061,0.0604008
-1.89211,0.0604008
-1.89502,0.0604007
-1.89643,0.0604006
-1.89782,0.0604002
-1.89918,0.0604002
-1.90181,0.0604001
-1.90307,0.0604003
-1.90423,0.0604003
-1.90512,0.0604002
-1.90465,0.0604002
-1.90154,0.0604002
-1.8974,0.0604005
-1.8934,0.0604005
-1.88607,0.0604005
-1.8827,0.0604005
-1.87953,0.0604008
-1.87276,0.0604005
-1.86722,0.0604006
-1.86113,0.0604009
-1.85557,0.0604009
-1.84597,0.0604009
-1.8419,0.0604009
-1.83831,0.0604009
-1.83516,0.060401
-1.83016,0.060401
-1.82828,0.060401
-1.82679,0.060401
-1.8249,0.060401
-1.82447,0.0604008
-1.82436,0.0604008
-1.82456,0.0604008
-1.8258,0.0604009
-1.8268,0.0604009
-1.82803,0.0604006
-1.83114,0.0604006
-1.83299,0.0604006
-1.83504,0.0604006
-1.8386,0.0604003
-1.83807,0.0604003
-1.8369,0.0604003
-1.83623,0.0604
-1.83514,0.0603999
-1.83258,0.0603999
-1.82957,0.0603999
-1.82724,0.0604002
-1.82438,0.0604002
-1.82372,0.0604002
-1.82349,0.0604002
-1.82363,0.0604005
-1.82489,0.0604005
-1.82593,0.0604005
-1.82721,0.0604005
-1.83035,0.0604008
-1.83215,0.0604008
-1.83408,0.0604008
-1.83833,0.0604008
-1.84062,0.0604008
-1.84301,0.0604008
-1.84549,0.0604008
-1.85068,0.0604007
-1.85336,0.0604007
-1.85609,0.0604004
-1.86165,0.0604004
-1.86447,0.0604004
-1.86729,0.0604003
-1.87012,0.0604003
-1.87295,0.0604002
-1.87851,0.0604002
-1.88121,0.0604002
-1.88378,0.0604003
-1.88608,0.0604003
-1.88878,0.0604003
-1.88733,0.0604
-1.88493,0.0604004
-1.88281,0.0604004
-1.87948,0.0604004
-1.87821,0.0604005
-1.87713,0.0604006
-1.87617,0.0604006
-1.87536,0.0604006
-1.87478,0.0604007
-1.87426,0.0604008
-1.8743,0.0604008
-1.87453,0.0604008
-1.87493,0.0604009
-1.8755,0.0604009
-1.87707,0.060401
-1.87805,0.060401
-1.87915,0.0604009
-1.88036,0.0604009
-1.88166,0.0604009
-1.88456,0.0604006
-1.88614,0.0604006
-1.8878,0.0604006
-1.88952,0.0604005
-1.89131,0.0604005
-1.89506,0.0604004
-1.89701,0.0604
-1.89902,0.0604
-1.90111,0.0603999
-1.9022,0.0603998
-1.89969,0.0604001
-1.89852,0.0604001
-1.89775,0.0604
-1.89732,0.0604003
-1.89717,0.0604003
-1.89741,0.0604005
-1.89771,0.0604005
-1.89809,0.0604005
-1.89851,0.0604008
-1.89896,0.0604008
-1.89982,0.0604008
-1.90023,0.0604008
-1.90062,0.0604008
-1.90096,0.0604011
-1.90123,0.0604011
-1.90144,0.0604011
-1.9016,0.0604011
-1.90169,0.0604011
-1.90159,0.0604011
-1.90137,0.0604011
-1.90047,0.0604008
-1.89882,0.0604008
-1.89519,0.0604006
-1.88666,0.0604006
-1.88284,0.0604004
-1.8793,0.0604004
-1.87605,0.0604004
-1.87309,0.0604001
-1.86802,0.0603999
-1.8659,0.0603999
-1.86411,0.0604
-1.86281,0.0604
-1.86207,0.0604
-1.86183,0.0604004
-1.86265,0.0604005
-1.8636,0.0604005
-1.86483,0.0604005
-1.86803,0.0604005
-1.86993,0.0604009
-1.87199,0.0604009
-1.87418,0.0604009
-1.8765,0.0604009
-1.88141,0.0604009
-1.88398,0.0604009
-1.88659,0.0604009
-1.88922,0.0604008
-1.89184,0.0604008
-1.89443,0.0604008
-1.89698,0.0604007
-1.89951,0.0604006
-1.90446,0.0604006
-1.90688,0.0604001
-1.9093,0.0604003
-1.91176,0.0604003
-1.91689,0.0604005
-1.91936,0.0604004
-1.92162,0.0604007
-1.92359,0.0604007
-1.92518,0.0604007
-1.9263,0.0604007
-1.92695,0.0604009
-1.92594,0.0604006
-1.92257,0.0604006
-1.91815,0.0604007
-1.9137,0.0604007
-1.90828,0.0604007
-1.90106,0.0604007
-1.88582,0.0604005
-1.8789,0.0604005
-1.87248,0.0604005
-1.86653,0.0604006
-1.86108,0.0604007
-1.85163,0.0604004
-1.84657,0.0604005
-1.83999,0.0604003
-1.82611,0.0604003
-1.81668,0.0604
-1.8051,0.0604
-1.7938,0.0604
-1.77548,0.0604
-1.76836,0.0604001
-1.76253,0.0604001
-1.75448,0.0604001
-1.75214,0.0604001
-1.75083,0.0604001
-1.75048,0.0604001
-1.75232,0.0604001
-1.75323,0.0604
-1.75265,0.0604
-1.7519,0.0604
-1.75225,0.0603999
-1.75092,0.0603999
-1.74945,0.0603999
-1.74787,0.0603999
-1.745,0.0603998
-1.74043,0.0603998
-1.73984,0.0603998
-1.74029,0.0603998
-1.74172,0.0603998
-1.74408,0.0603998
-1.75129,0.0603998
-1.75604,0.0603998
-1.76146,0.0603998
-1.7675,0.0603998
-1.7812,0.0604001
-1.78875,0.0604001
-1.7967,0.0604001
-1.80499,0.0604001
-1.82236,0.0604001
-1.83136,0.0604001
-1.84049,0.0604001
-1.85897,0.0604001
-1.86824,0.0604001
-1.87747,0.0604001
-1.88663,0.0604001
-1.89568,0.0604001
-1.9133,0.0604001
-1.9218,0.0604001
-1.93005,0.0604001
-1.94569,0.0604001
-1.95302,0.0604001
-1.95891,0.0604001
-1.96242,0.0603998
-1.96484,0.0603998
-1.96993,0.0603998
-1.97256,0.0603999
-1.97413,0.0603999
-1.97357,0.0603999
-1.97101,0.0603999
-1.97016,0.0603999
-1.96846,0.0603999
-1.96486,0.0603999
-1.9606,0.0603999
-1.95685,0.0603999
-1.95081,0.0603999
-1.94847,0.0603999
-1.94656,0.0603999
-1.94507,0.0603999
-1.94398,0.0603999
-1.94292,0.0604
-1.94292,0.0604
-1.94324,0.0604
-1.94386,0.0604
-1.94477,0.0604
-1.94737,0.0604
-1.94901,0.0604
-1.95087,0.0604
-1.95292,0.0604
-1.95753,0.0604
-1.96005,0.0604
-1.96269,0.0604
-1.96544,0.0604
-1.97119,0.0604
-1.97417,0.0604
-1.9772,0.0604
-1.98027,0.0604
-1.98645,0.0604
-1.98955,0.0604
-1.99264,0.0604
-1.99571,0.0604
-2.00174,0.0604
-2.00468,0.0604
-2.00755,0.0604
-2.01036,0.0604
-2.01574,0.0604
-2.0183,0.0604
-2.02078,0.0604
-2.02317,0.0604
-2.02764,0.0604
-2.0297,0.0604
-2.03164,0.0604
-2.03515,0.0604
-2.03672,0.0604
-2.03814,0.0604
-2.0394,0.0603999
-2.04134,0.0603999
-2.04095,0.0603998
-2.03835,0.0603998
-2.03484,0.0603998
-2.03157,0.0603998
-2.02578,0.0603998
-2.02324,0.0604001
-2.02093,0.0604001
-2.01883,0.0604001
-2.01523,0.0604001
-2.01369,0.0604001
-2.01231,0.0604001
-2.01107,0.0604001
-2.00896,0.0604001
-2.00806,0.0604001
-2.00725,0.0604001
-2.0065,0.0604004
-2.00521,0.0604004
-2.00464,0.0604004
-2.0041,0.0604004
-2.00359,0.0604001
-2.0026,0.0604001
-2.00211,0.0604001
-2.0016,0.0604001
-2.00045,0.0604002
-1.99982,0.0604002
-1.99916,0.0603999
-1.99848,0.0603999
-1.99714,0.0604
-1.99667,0.0604
-1.99641,0.0604
-1.99637,0.0604
-1.99682,0.0604
-1.99727,0.0604004
-1.99782,0.0604004
-1.99845,0.0604004
-1.9999,0.0604005
-2.00069,0.0604005
-2.00149,0.0604005
-2.00229,0.0604005
-2.00386,0.0604005
-2.0046,0.0604005
-2.0053,0.0604005
-2.00657,0.0604008
-2.00715,0.0604008
-2.00767,0.0604008
-2.00812,0.0604008
-2.00883,0.0604005
-2.00909,0.0604004
-2.00931,0.0604004
-2.00949,0.0604004
-2.00973,0.0604003
-2.00983,0.0604003
-2.0099,0.0604003
-2.01003,0.0603998
-2.01008,0.0603998
-2.01013,0.0603998
-2.01022,0.0603998
-2.01044,0.0604
-2.01083,0.0604
-2.01202,0.0604003
-2.01275,0.0604003
-2.01352,0.0604003
-2.0143,0.0604006
-2.01584,0.0604006
-2.01657,0.0604008
-2.01726,0.0604008
-2.01788,0.0604008
-2.01894,0.0604008
-2.01938,0.0604011
-2.01975,0.0604011
-2.02005,0.0604011
-2.02025,0.0604011
-2.02042,0.0604011
-2.02041,0.0604011
-2.02031,0.0604011
-2.02014,0.0604011
-2.01956,0.0604012
-2.01918,0.0604012
-2.01768,0.0604012
-2.01407,0.0604012
-2.0054,0.0604009
-2.00147,0.0604009
-1.9978,0.0604009
-1.99439,0.0604009
-1.99124,0.0604009
-1.98574,0.0604006
-1.98337,0.0604007
-1.98124,0.0604004
-1.97936,0.0604004
-1.97771,0.0604005
-1.97513,0.0604002
-1.97421,0.0604002
-1.97351,0.0603999
-1.97306,0.0603999
-1.97302,0.0604
-1.97348,0.0604
-1.97424,0.0604003
-1.97524,0.0604004
-1.97642,0.0604004
-1.97774,0.0604004
-1.98068,0.0604007
-1.98068,0.0604007
-1.98384,0.0604008
-1.98547,0.0604008
-1.98712,0.0604008
-1.98875,0.0604008
-1.99197,0.0604012
-1.99355,0.0604012
-1.99509,0.0604012
-1.99659,0.0604012
-1.99945,0.0604012
-2.0008,0.0604012
-2.00213,0.0604012
-2.00343,0.0604012
-2.00586,0.0604011
-2.00699,0.0604011
-2.00807,0.0604011
-2.0091,0.0604011
-2.01102,0.0604007
-2.0119,0.0604008
-2.01275,0.0604008
-2.01356,0.0604007
-2.01508,0.0604003
-2.01579,0.0604003
-2.01647,0.0604003
-2.01776,0.0604003
-2.0184,0.0603999
-2.01903,0.0603998
-2.01967,0.0603999
-2.02118,0.0604002
-2.02218,0.0604002
-2.02331,0.0604001
-2.02456,0.0604004
-2.02721,0.0604004
-2.02856,0.0604007
-2.0299,0.0604007
-2.03122,0.0604007
-2.03373,0.060401
-2.03488,0.060401
-2.03597,0.060401
-2.03699,0.060401
-2.03793,0.060401
-2.03952,0.0604013
-2.04018,0.0604013
-2.04074,0.0604013
-2.04123,0.0604013
-2.04163,0.0604013
-2.04194,0.0604013
-2.04227,0.0604013
-2.04231,0.0604013
-2.04228,0.0604013
-2.04199,0.0604013
-2.04174,0.0604013
-2.04147,0.0604013
-2.04117,0.0604013
-2.04085,0.0604013
-2.04016,0.060401
-2.03977,0.060401
-2.03935,0.060401
-2.03847,0.0604007
-2.03801,0.0604007
-2.03754,0.0604004
-2.03708,0.0604004
-2.03616,0.0604002
-2.03572,0.0604001
-2.03529,0.0604001
-2.03344,0.0603999
-2.02994,0.0604
-2.02574,0.0604
-2.02202,0.0604
-2.01595,0.0604004
-2.01352,0.0604005
-2.01142,0.0604005
-2.00965,0.0604005
-2.00819,0.0604006
-2.00606,0.0604009
-2.00535,0.0604009
-2.00484,0.0604009
-2.00438,0.060401
-2.0044,0.060401
-2.00455,0.060401
-2.00483,0.0604014
-2.00572,0.0604014
-2.00632,0.0604014
-2.00701,0.0604014
-2.00777,0.0604014
-2.00946,0.0604014
-2.01038,0.0604014
-2.01135,0.0604014
-2.00906,0.0604014
-2.00604,0.060401
-2.00336,0.060401
-2.00102,0.060401
-1.99731,0.0604009
-1.99591,0.0604009
-1.9948,0.0604009
-1.99342,0.0604008
-1.99312,0.0604005
-1.99307,0.0604005
-1.99325,0.0604005
-1.99428,0.0604003
-1.9951,0.0604003
-1.9961,0.0604003
-1.99864,0.0603998
-2.00016,0.0603999
-2.00186,0.0604001
-2.00379,0.0604001
-2.00829,0.0604004
-2.01076,0.0604003
-2.0133,0.0604003
-2.01587,0.0604006
-2.02102,0.0604006
-2.02353,0.0604009
-2.02599,0.0604009
-2.03068,0.0604012
-2.0329,0.0604012
-2.03502,0.0604012
-2.03702,0.0604012
-2.04069,0.0604015
-2.04236,0.0604015
-2.04392,0.0604015
-2.04668,0.0604015
-2.04787,0.0604015
-2.04896,0.0604015
-2.04992,0.0604015
-2.05078,0.0604015
-2.05218,0.0604015
-2.05274,0.0604012
-2.05321,0.0604012
-2.05361,0.0604012
-2.05418,0.0604012
-2.05437,0.0604009
-2.05451,0.0604009
-2.05463,0.0604006
-2.05461,0.0604007
-2.05456,0.0604007
-2.05448,0.0604004
-2.05422,0.0604005
-2.05406,0.0604002
-2.05389,0.0604002
-2.05357,0.0603999
-2.05347,0.0604
-2.05355,0.0604
-2.05382,0.0604
-2.05483,0.0604005
-2.05547,0.0604005
-2.05615,0.0604005
-2.05686,0.0604005
-2.05828,0.0604009
-2.05898,0.0604009
-2.05964,0.0604009
-2.06084,0.060401
-2.06137,0.0604013
-2.06187,0.0604013
-2.06233,0.0604014
-2.06308,0.0604014
-2.06338,0.0604014
-2.06363,0.0604014
-2.06398,0.0604014
-2.0641,0.0604014
-2.06417,0.0604014
-2.06421,0.0604013
-2.0642,0.0604013
-2.06417,0.0604013
-2.06412,0.0604012
-2.06398,0.0604009
-2.06391,0.0604009
-2.06383,0.0604008
-2.06374,0.0604008
-2.06358,0.0604008
-2.06351,0.0604007
-2.06345,0.0604004
-2.0634,0.0604003
-2.06334,0.0604003
-2.06335,0.0604002
-2.06339,0.0603998
-2.06346,0.0603999
-2.06359,0.0604002
-2.06389,0.0604001
-2.06436,0.0604001
-2.06495,0.0604004
-2.06562,0.0604004
-2.06632,0.0604004
-2.06772,0.0604007
-2.06838,0.0604007
-2.069,0.0604007
-2.07006,0.060401
-2.07051,0.060401
-2.0709,0.060401
-2.07122,0.060401
-2.07165,0.0604013
-2.07178,0.0604013
-2.07185,0.0604013
-2.07176,0.0604013
-2.07157,0.0604013
-2.07128,0.0604013
-2.07092,0.0604013
-2.06998,0.060401
-2.06943,0.0604011
-2.06883,0.0604011
-2.06819,0.0604011
-2.06682,0.0604008
-2.06611,0.0604008
-2.06538,0.0604009
-2.06465,0.0604006
-2.06319,0.0604006
-2.06247,0.0604004
-2.06177,0.0604004
-2.06062,0.0604005
-2.06026,0.0604005
-2.05999,0.0604005
-2.05975,0.0604002
-2.05502,0.0604003
-2.0508,0.0604006
-2.04692,0.0604005
-2.04337,0.0604005
-2.03595,0.0604005
-2.02994,0.0604005
-2.02339,0.0604008
-2.01747,0.0604008
-2.01214,0.0604007
-2.00312,0.0604009
-1.99937,0.0604009
-1.99607,0.0604009
-1.99075,0.0604009
-1.98873,0.0604008
-1.98716,0.060401
-1.98598,0.060401
-1.98468,0.060401
-1.98447,0.0604009
-1.98451,0.0604012
-1.98478,0.0604011
-1.98582,0.0604011
-1.98648,0.0604011
-1.98718,0.0604011
-1.9879,0.0604011
-1.98939,0.0604007
-1.99016,0.0604007
-1.99016,0.0604007
-1.99094,0.0604007
-1.99174,0.0604007
-1.99256,0.0604004
-1.99337,0.0604004
-1.99415,0.0604005
-1.99487,0.0604005
-1.99446,0.0604002
-1.99199,0.0604003
-1.98589,0.0604004
-1.98226,0.0604001
-1.97689,0.0604002
-1.97118,0.0604002
-1.96633,0.0604006
-1.96229,0.0604006
-1.95899,0.0604006
-1.95639,0.0604007
-1.95442,0.0604007
-1.95301,0.0604008
-1.95095,0.0604005
-1.94718,0.0604008
-1.94302,0.0604008
-1.93969,0.0604008
-1.93714,0.0604008
-1.93532,0.0604009
-1.9342,0.0604009
-1.93376,0.0604006
-1.93468,0.0604006
-1.93597,0.0604006
-1.93776,0.0604006
-1.94002,0.0604006
-1.94587,0.0604005
-1.94938,0.0604005
-1.95324,0.0604005
-1.95742,0.0604002
-1.96189,0.0604001
-1.97158,0.0604
-1.97679,0.0604
-1.98229,0.0604003
-1.98804,0.0604003
-1.99393,0.0604003
-1.9987,0.0604002
-2.00286,0.0604005
-2.00476,0.0604005
-2.00689,0.0604005
-2.00921,0.0604004
-2.01168,0.0604007
-2.01688,0.0604007
-2.01958,0.0604007
-2.02232,0.0604007
-2.02506,0.0604007
-2.02778,0.0604007
-2.03047,0.0604007
-2.03313,0.060401
-2.03575,0.060401
-2.03829,0.060401
-2.04073,0.0604007
-2.04308,0.0604007
-2.04534,0.0604007
-2.0475,0.0604007
-2.04956,0.0604007
-2.05154,0.0604007
-2.0552,0.0604004
-2.05689,0.0604004
-2.05848,0.0604001
-2.05998,0.0604001
-2.06139,0.0604001
-2.06384,0.0603999
-2.06375,0.0603996
-2.0615,0.0603997
-2.05855,0.0603997
-2.05613,0.0604
-2.05283,0.0604001
-2.0519,0.0604002
-2.05141,0.0604002
-2.05132,0.0604005
-2.05161,0.0604005
-2.05222,0.0604006
-2.05432,0.0604007
-2.05574,0.0604007
-2.05736,0.0604007
-2.05915,0.060401
-2.06313,0.060401
-2.06527,0.060401
-2.06748,0.060401
-2.06975,0.060401
-2.07206,0.060401
-2.07668,0.060401
-2.07898,0.060401
-2.08125,0.060401
